key_mlbam,key_bbref,name_last,name_first
116776,joycemi01,Joyce,Mike
592811,triggan01,Triggs,Andrew
124422,wilsoro01,Wilson,Roy
407810,santofr01,Santos,Francisco
110026,abramca01,Abrams,Cal
516853,rodriwi02,Rodríguez,Wilking
121662,sanchra01,Sánchez,Raúl
817762,perryed01,Berry,Eddie
115660,healeto01,Healey,Tom
121833,schmihe01,Schmidt,Henry
117623,leevesa01,Leever,Sam
118710,mcgingu01,McGinnis,Gus
120614,planeem01,Planeta,Emil
661309,martiad01,Martinez,Adrián
116866,kavanma01,Kavanagh,Marty
120233,parkeri01,Parker,Rick
136663,seguife01,Seguignol,Fernando
119712,nelsote01,Nelson,Tex
276361,everead01,Everett,Adam
124324,willima02,Williams,Mark
114351,fowledi01,Fowler,Dick
120231,parkeja01,Parker,Jay
502151,huffmch01,Huffman,Chad
150128,starkde01,Stark,Denny
459941,bucktr01,Buck,Travis
502154,brittza01,Britton,Zack
114603,gardnar01,Gardner,Art
110944,bertore01,Bertoia,Reno
816504,wilsoji04,Wilson,Jimmy
544838,gonzami04,González,Miguel
817607,rayot01,Ray,Otto
124474,wisero01,Wise,Roy
817118,stanlne01,Stanley,Neck
119824,nolddi01,Nold,Dick
819132,harvebi01,Harvey,Bill
118150,maguija01,Maguire,Jack
543788,skipwky01,Skipworth,Kyle
124122,wetheje01,Wetherby,Jeff
118540,mccaldu01,McCall,Dutch
111154,boglewa01,Bogle,Warren
605388,morgaad01,Morgan,Adam
118677,mcfarmo01,McFarland,Monte
817879,palmele01,Palmer,Leon
113459,donovje01,Donovan,Jerry
115893,hickmch01,Hickman,Charlie
642201,whiteel04,White,Eli
275700,abreuwi01,Abreu,Winston
457483,garcian01,García,Anderson
120312,pauxtsi01,Pauxtis,Si
592859,wilkest01,Wilkerson,Stevie
117193,knighge01,Knight,George
116327,huntebr01,Hunter,Brian
121680,sandsch01,Sands,Charlie
115721,heitmhe01,Heitmuller,Heinie
124381,wilsoch02,Wilson,Charlie
687606,schulpa01,Schultz,Paxton
114029,farrebi01,Farrell,
118118,maddoje01,Maddox,Jerry
110188,alouma01,Alou,Matty
115348,hallme01,Hall,Mel
641482,cortene01,Cortés,Néstor
820652,atkinab01,Atkins,Abe
150202,brownde02,Brown,Dee
119116,millero02,Miller,Ronny
120652,polivke01,Polivka,Ken
118966,merchan01,Merchant,Andy
121035,reillch02,Reilly,Charlie
115738,hempdu01,Hemp,Ducky
111102,blissel01,Bliss,Elmer
501985,minormi01,Minor,Mike
818192,medinla01,Medina,Lázaro
817642,raglahe01,Ragland,Herlen
819298,gray03,Gray,
110350,ashbyal01,Ashby,Alan
820488,blairbi02,Blair,Bill
571757,hazelje01,Hazelbaker,Jeremy
408210,figgich01,Figgins,Chone
818126,mirabju01,Mirabal,Juanelo
113500,douglph01,Douglas,Phil
118628,mcderre01,McDermott,Red
150081,peterky01,Peterson,Kyle
656876,rasmudr01,Rasmussen,Drew
277411,belitto01,Belitz,Todd
666818,friaslu01,Frías,Luis
121234,ritchto01,Ritchie,Todd
112990,dahlja01,Dahl,Jay
121985,selbybi01,Selby,Bill
669222,senzeni01,Senzel,Nick
400309,coganto01,Cogan,Tony
642721,gutieke01,Gutiérrez,Kelvin
123413,torreri01,Torres,Ricardo
113188,deckejo01,Decker,Joe
115004,grabojo01,Grabowski,Johnny
453362,valaich01,Valaika,Chris
122527,solommo01,Solomon,Mose
407485,olsenke01,Olsen,Kevin
119619,myersbe01,Myers,Bert
688138,evanslo01,Evans,Logan
115045,grantji01,Grant,Jim
122640,stahlla01,Stahl,Larry
820581,barobe01,Baró,Bernardo
123162,taylobi01,Taylor,Billy
116527,jennial01,Jennings,Alamazoo
121484,rossmcl01,Rossman,Claude
666214,wentzjo01,Wentz,Joey
118786,mcknije01,McKnight,Jeff
119884,oberkke01,Oberkfell,Ken
122759,stephwa01,Stephenson,Walter
115534,harribu01,Harris,Bucky
114012,farmeja01,Farmer,Jack
118251,manrifr01,Manrique,Fred
111608,brownca01,Browning,Cal
121039,reillto01,Reilly,Tom
657681,mcgraky01,McGrath,Kyle
664139,gibauia01,Gibaut,Ian
116175,houcksa01,Houck,Sadie
123187,tennefr01,Tenney,Fred
110171,allisda01,Allison,Dana
122823,stonege03,Stone,Gene
112312,clarede01,Clare,Denny
817770,perry03,Perry,
117950,lovulto01,Lovullo,Torey
521428,linch01,Lin,Che-Hsuan
453064,tulowtr01,Tulowitzki,Troy
444857,feldmsc01,Feldman,Scott
447755,delabst01,Delabar,Steve
110049,adamsge01,Adams,George
819231,halere01,Hale,Red
124541,woodbo01,Wood,Bob
124231,wickeda01,Wickersham,Dave
123570,unserde01,Unser,Del
121830,schmida01,Schmidt,Dave
113985,fajarhe01,Fajardo,Héctor
115948,hillech01,Hiller,Chuck
111576,brownmi01,Brown,Mike
123755,vorhecy01,Vorhees,Cy
150221,lincomi01,Lincoln,Mike
818373,malco01,Malcolm,
124093,werhajo01,Werhas,Johnny
818008,nancear01,Nance,Francis
112920,culbele01,Culberson,Leon
608032,estevca01,Estévez,Carlos
508892,triunca01,Triunfel,Carlos
112799,crawffo01,Crawford,Forrest
113801,elliola01,Elliot,Larry
116942,kellyge01,Kelly,George
819814,deanch02,Dean,Charles
118303,marrle01,Marr,Lefty
118122,madigto01,Madigan,William
120249,parrila01,Parrish,Larry
429721,ringro01,Ring,Royce
123746,voigtja01,Voigt,Jack
820329,brownja05,Brown,James
111398,brantmi01,Brantley,Mickey
150298,lunarfe01,Lunar,Fernando
118691,mcgeefr01,McGee,Frank
111027,bitkejo01,Bitker,Joe
112492,coletch01,Coletta,Chris
114880,godarjo01,Godar,John
116273,huffmph01,Huffman,Phil
119224,mogrige01,Mogridge,George
111673,buforda01,Buford,Damon
120383,penneke01,Penner,Ken
818938,huberwi01,Hubert,Willie
113632,dunlabi01,Dunlap,Bill
453400,johnsch05,Johnson,Chris
122183,shoopro01,Shoop,Ron
818678,jonesji03,Jones,Jim
664161,swarmma01,Swarmer,Matt
115003,graboal01,Grabowski,Al
114304,fordwe01,Ford,Wenty
118918,meinkfr01,Meinke,Frank
663743,forteni01,Fortes,Nick
469834,lindssh01,Lindsay,Shane
123687,veigeal01,Veigel,Al
115135,griffke02,Griffey,Ken
816581,willifr03,Williams,Frank
111384,brandma01,Brandenburg,Mark
119458,motzfr01,Motz,Frank
817229,smith21,Smith,
115934,hillga01,Hill,Garry
817716,polesed01,Poles,Ed
113007,daleyju01,Daley,Jud
114458,frohwto01,Frohwirth,Todd
121485,rossofr01,Rosso,Frank
542999,campato01,Campana,Tony
115404,hancole01,Hancock,Lee
113673,dwyerji01,Dwyer,Jim
818471,lloydjo99,Lloyd,John Henry
114294,foranji01,Foran,Jim
670912,oviedjo01,Oviedo,Johan
113455,donohpe01,Donohue,Pete
123955,wasdijo01,Wasdin,John
119672,naymimi01,Naymick,Mike
112750,cowenal01,Cowens,Al
119162,miltola01,Milton,Larry
111950,canavji01,Canavan,Jim
114741,giannjo01,Giannini,Joe
656222,beeksja02,Beeks,Jalen
115345,halljo01,Hall,John
114799,gillwa01,Gill,Warren
818580,lackeob01,Lackey,Obie
816513,wilsofr02,Wilson,Fred
120600,pisonji01,Pisoni,Jim
819115,hayesbu01,Hayes,Buddy
117900,longto01,Long,Tom
116427,jacksge01,Jackson,George
400123,smithro03,Smith,Roy
113828,elsteke01,Elster,Kevin
518735,grandya01,Grandal,Yasmani
664944,vieauca01,Vieaux,Cam
116001,hodapjo01,Hodapp,Johnny
681871,villael02,Villalobos,Eli
116340,huntebi02,Hunter,Bill
117866,loftuto01,Loftus,Tom
117023,kerwida01,Kerwin,Dan
112393,clemeja01,Clements,Jack
122986,sunketo01,Sunkel,Tom
493364,vicieda01,Viciedo,Dayán
115147,griffth01,Griffin,Thomas
121159,richaja01,Richardson,Jack
117677,lennobo01,Lennon,Bob
117270,kosloda01,Koslo,Dave
687922,lucasea01,Lucas,Easton
117659,lejeula01,Lejeune,Sheldon
425773,kotchca01,Kotchman,Casey
818550,lawsoph01,Lawson,Phelbert
819275,gregope01,Gregory,Pete
123077,taittdo01,Taitt,Doug
624418,castery01,Castellani,Ryan
669270,kuhnejo01,Kuhnel,Joel
115407,handri01,Hand,Rich
123690,velarra01,Velarde,Randy
543063,crawfbr01,Crawford,Brandon
113186,deckefr01,Decker,Frank
111389,brandbi01,Brandt,Bill
124024,webstle01,Webster,Lenny
124632,wynegbu01,Wynegar,Butch
818079,moorero02,Moore,Robert
110556,barclcu01,Barclay,Curt
115617,hausejo01,Hauser,Joe
641531,doziehu01,Dozier,Hunter
117452,landido01,Landis,Doc
816754,wallaja03,Wallace,Jack
679346,navared01,Navarro,Edgar
118742,mcgunbi01,McGunnigle,Bill
114259,floweja01,Flowers,Jake
116437,jacksmi01,Jackson,Mike
121762,schafji01,Schaffer,Jimmie
819845,davisle02,Davis,Leland
595005,straury01,Strausborger,Ryan
817490,robinne01,Robinson,Newt
543557,montgmi01,Montgomery,Mike
595373,reinhja01,Reinheimer,Jack
115899,hicksji01,Hicks,Jim
621446,brinsle01,Brinson,Lewis
124509,wolfji01,Wolf,Chicken
593582,delosab01,De Los Santos,Abel
117876,lolicro01,Lolich,Ron
110120,aldrija01,Aldrich,Jay
112779,craghho01,Craghead,Howard
817236,smith12,Smith,
663368,perkibl01,Perkins,Blake
115910,higgima01,Higgins,Mark
592669,renfrhu01,Renfroe,Hunter
661383,ortegol01,Ortega,Oliver
687792,herzdj01,Herz,DJ
681869,dubinsh01,Dubin,Shawn
